Name,MainAirline,RewardsID,Age,Gender,Race,HomeAirport
Jose Hughes,HA,HA58625,81,M,Hispanic/Latino,MDW
Helen Bigelow,UA,UA67559,27,F,Native American/Alaska Native,DTW
Krista Sandifer,AA,AA28089,66,F,Black/African American,BOS
George Cole,AS,AS76924,43,M,Native American/Alaska Native,FLL
Susan Coffey,SW,SW53543,33,F,Asian,BNA
Calvin Killough,UA,UA62084,78,M,Black/African American,TPA
Reba Oberlin,SW,SW30640,57,F,Native Hawaiian/Pacific Islander,BWI
Danny Bingham,SW,SW82665,83,M,White,MSP
Elizabeth Tune,AA,AA15141,23,F,Native Hawaiian/Pacific Islander,ATL
Donovan Williams,DL,DL12639,27,M,Asian,SFO
Lee Finn,SW,SW67059,42,M,White,DFW
Nora Otani,DL,DL80681,75,F,Hispanic/Latino,BNA
Brett Muzyka,SW,SW59514,23,M,Native American/Alaska Native,ATL
April Lundborg,DL,DL38254,80,F,Asian,LAX
Melissa White,UA,UA85134,80,F,Native American/Alaska Native,SAN
Karen Eckhard,HA,HA57848,43,F,Asian,BWI
Kathy Steib,DL,DL14899,63,F,Native Hawaiian/Pacific Islander,BWI
Becky Ristau,DL,DL84715,83,F,Native Hawaiian/Pacific Islander,SEA
Phyllis Flores,AS,AS85534,80,F,Asian,SEA
Daniel Redman,AS,AS66668,36,M,White,PHL
Chelsea Aker,AA,AA50033,46,F,Asian,DTW
Jong Sauer,SW,SW26641,54,F,Native American/Alaska Native,LAX
Dale Russ,UA,UA32953,22,M,Native Hawaiian/Pacific Islander,PHL
Isabel Crawford,AS,AS78263,22,F,Hispanic/Latino,DTW
Robyn Felton,AS,AS81152,42,F,Native American/Alaska Native,BOS
Timothy Parrott,HA,HA80537,64,M,Black/African American,MIA
Kevin Landgraf,DL,DL59097,38,M,Native Hawaiian/Pacific Islander,FLL
Terry Hornback,UA,UA85551,57,M,Native Hawaiian/Pacific Islander,IAH
Heather Toler,SW,SW38904,58,F,Asian,MCO
Nick Rigney,AA,AA79086,68,M,Native American/Alaska Native,MSP
Lois Johnson,AS,AS58904,82,F,Asian,PHX
Yvonne Galvis,AS,AS39201,67,F,White,SEA
Jennifer Boswell,AS,AS97253,32,F,White,IAD
Johanna Allegra,DL,DL42888,36,F,Hispanic/Latino,TPA
Joe Stiltner,DL,DL60817,77,M,Black/African American,TPA
Tim Roberts,AS,AS58153,46,M,Native Hawaiian/Pacific Islander,JFK
Ruth Thomas,HA,HA41965,37,F,Native Hawaiian/Pacific Islander,LGA
Cheryl Brox,AS,AS74703,62,F,Native Hawaiian/Pacific Islander,MDW
Larry White,UA,UA27639,63,M,Native Hawaiian/Pacific Islander,CLT
Jeanette Sneeden,SW,SW53224,44,F,Native American/Alaska Native,IAD
Tonya Cintron,UA,UA59836,76,F,Native American/Alaska Native,MIA
Richard Quimby,HA,HA32438,82,M,Black/African American,ATL
Jasper Garrett,SW,SW45484,81,M,Native Hawaiian/Pacific Islander,IAH
Richard Jones,SW,SW14246,43,M,White,MCO
Bertha Reed,AS,AS78460,35,F,White,TPA
William Gonzalez,DL,DL45651,47,M,Native Hawaiian/Pacific Islander,ATL
Christopher Bennett,SW,SW38221,56,M,Asian,SAN
George Williams,DL,DL23131,77,M,Black/African American,JFK
Donald Ham,UA,UA70890,34,M,White,DTW
Marvin Bryant,UA,UA45956,80,M,Native Hawaiian/Pacific Islander,LAX
Steven Pooler,UA,UA89890,49,M,White,SFO
Elizabeth Dickens,AS,AS50558,54,F,Hispanic/Latino,DEN
Caren Allen,UA,UA94157,81,F,Native Hawaiian/Pacific Islander,CLT
Linda Meixner,DL,DL96629,80,F,Hispanic/Latino,ATL
Samantha Larson,SW,SW45042,25,F,Native American/Alaska Native,PHL
Michael Jiminez,UA,UA53204,34,M,Native Hawaiian/Pacific Islander,SFO
Roy Nickens,UA,UA48948,36,M,Black/African American,BOS
Zoe Castillo,UA,UA86454,40,F,Hispanic/Latino,JFK
Nancy Robbins,SW,SW40153,77,F,Native American/Alaska Native,MIA
David Dagostino,UA,UA39394,63,M,Native Hawaiian/Pacific Islander,DTW
Maggie Dickinson,HA,HA82302,63,F,Asian,LAX
Martha Williams,HA,HA38452,35,F,Native American/Alaska Native,MIA
Ruth Haveman,AA,AA97879,51,F,Hispanic/Latino,LGA
Martha Dayton,UA,UA66463,29,F,Hispanic/Latino,LGA
Tommie Shuey,UA,UA87510,26,M,White,PHX
Donald Arsenault,AS,AS24078,29,M,White,DFW
Lura Gosch,AS,AS28363,63,F,Hispanic/Latino,DEN
Malcolm Hudson,DL,DL45658,41,M,White,MDW
Sonya Okamoto,DL,DL63441,82,F,Hispanic/Latino,MDW
Blanca Fisher,SW,SW83563,76,F,Native American/Alaska Native,SFO
Connie Lybarger,HA,HA15188,39,F,Native Hawaiian/Pacific Islander,BWI
Julie Vinson,SW,SW44013,66,F,Asian,ATL
Winston Hogan,HA,HA14243,81,M,Native American/Alaska Native,DTW
Scott Stafford,DL,DL78809,60,M,Native Hawaiian/Pacific Islander,LAX
James Pring,HA,HA44487,22,M,White,DFW
Jennifer Williams,DL,DL98875,72,F,Native Hawaiian/Pacific Islander,MSP
Scott Raines,DL,DL65970,49,M,Hispanic/Latino,PHX
Vickie Birchall,AS,AS33441,41,F,Native Hawaiian/Pacific Islander,IAD
Bobby Morrison,SW,SW99131,42,M,Native Hawaiian/Pacific Islander,PHL
Martha Mcdonald,AA,AA26975,24,F,Native American/Alaska Native,IAD
Stephen Kaplan,DL,DL79211,68,M,Native American/Alaska Native,SAN
Luz Gresham,HA,HA19173,59,F,Hispanic/Latino,ORD
William Jackson,DL,DL96303,52,M,Hispanic/Latino,JFK
Antonio Smith,HA,HA63917,55,M,White,CLT
Harry Patel,DL,DL99012,72,M,Native American/Alaska Native,FLL
Melody Gross,UA,UA73809,39,F,White,PHX
Madeleine Pham,UA,UA80444,41,F,Asian,LGA
Samuel Moser,AA,AA74955,25,M,White,PHX
Ramona Waters,AA,AA98575,77,F,White,BWI
Clarence Rodgers,AS,AS87033,64,M,Hispanic/Latino,BWI
Lillian Rademacher,AS,AS81330,69,F,Black/African American,LAS
David Gagnon,SW,SW33518,36,M,Native American/Alaska Native,PHX
Bernadette Marsingill,HA,HA66998,71,F,Asian,EWR
Ann Rosenberger,SW,SW69316,75,F,Asian,LGA
Craig Thomas,DL,DL33265,53,M,Hispanic/Latino,MSP
William Barr,AS,AS87647,68,M,Black/African American,IAH
David Sample,SW,SW79031,44,M,Native American/Alaska Native,DTW
Mark Janusz,DL,DL36473,83,M,Hispanic/Latino,SLC
Rebecca Thomas,AA,AA43801,34,F,Hispanic/Latino,DFW
Charles Servant,AA,AA92935,44,M,Black/African American,SLC
Joshua Lombardo,DL,DL50308,57,M,Native Hawaiian/Pacific Islander,TPA
Lewis Doyle,DL,DL60693,27,M,Native American/Alaska Native,BNA
Michael Cook,HA,HA91618,46,M,Asian,PHX
Mark Labine,UA,UA66394,78,M,Hispanic/Latino,MSP
William Mccollum,SW,SW22848,22,M,Black/African American,PHL
Bobby Clary,UA,UA42453,80,M,White,LGA
Minnie Corchado,SW,SW96274,38,F,Native Hawaiian/Pacific Islander,ORD
Benjamin Chandler,DL,DL34096,54,M,Asian,MDW
Kelly Messer,HA,HA45751,65,F,Asian,TPA
Lisa Caudle,DL,DL97279,35,F,Native Hawaiian/Pacific Islander,ATL
Charles Hall,AA,AA68209,75,M,White,LAX
Ruth Huff,HA,HA22704,23,F,White,ORD
Ruth Wood,DL,DL96497,66,F,Black/African American,SFO
Lindsay Gilbert,AA,AA35439,34,F,Black/African American,DEN
Ronald Vanhorn,HA,HA57107,46,M,Black/African American,JFK
Brigid Mattson,DL,DL54653,67,F,White,IAH
Randy Davis,HA,HA30723,38,M,Native American/Alaska Native,DEN
David Members,DL,DL57444,22,M,Native Hawaiian/Pacific Islander,LGA
Janice Murillo,UA,UA54693,54,F,White,PHL
Loretta Dively,SW,SW22896,64,F,Asian,IAD
Alicia Schroer,SW,SW71245,26,F,Asian,IAD
Harry Board,UA,UA66455,36,M,Native Hawaiian/Pacific Islander,DTW
Charlotte Jones,DL,DL81316,34,F,Hispanic/Latino,MDW
Diana Guerra,AS,AS70744,63,F,Hispanic/Latino,SEA
Anna Byrd,AS,AS47569,78,F,White,JFK
Mary Kettle,SW,SW15263,65,F,Native Hawaiian/Pacific Islander,TPA
Paul Brown,DL,DL58545,38,M,Native Hawaiian/Pacific Islander,SEA
Joan Valerio,AS,AS89270,82,F,Black/African American,BOS
Virginia Williams,HA,HA57024,35,F,Black/African American,FLL
Mario Lotts,AA,AA96411,76,M,Native Hawaiian/Pacific Islander,MIA
Chester Granda,UA,UA45266,35,M,Native Hawaiian/Pacific Islander,ATL
Shawn Zeitler,UA,UA69996,35,M,Native American/Alaska Native,SAN
Mary Brown,HA,HA45358,72,F,Native American/Alaska Native,SEA
Shannon Silmon,SW,SW70486,64,F,Native Hawaiian/Pacific Islander,DFW
David Pettner,SW,SW12459,37,M,Hispanic/Latino,ATL
John Bryant,UA,UA57539,48,M,Asian,SLC
Nadine Grambo,UA,UA31838,50,F,Asian,IAD
Daisy Groys,SW,SW39778,66,F,Native Hawaiian/Pacific Islander,SAN
Sunshine Freeman,DL,DL36442,26,F,Black/African American,PHX
Joanne Gardiner,UA,UA67358,25,F,Native Hawaiian/Pacific Islander,DFW
Stephen Vanleer,DL,DL57931,67,M,Asian,LAX
Martha Stierwalt,UA,UA47445,22,F,Black/African American,ATL
Wendy Mcnally,SW,SW33364,56,F,Black/African American,LAX
Monica Callender,SW,SW34324,80,F,Hispanic/Latino,BNA
Timothy Varney,AS,AS26747,62,M,Native American/Alaska Native,TPA
John Johnson,UA,UA97247,79,M,Native American/Alaska Native,MCO
Pamela Alexander,UA,UA22213,27,F,Black/African American,MSP
James Rose,SW,SW82264,66,M,Native Hawaiian/Pacific Islander,LGA
Otto Charles,AA,AA82654,49,M,Native American/Alaska Native,IAH
Frances Colace,AA,AA17142,45,F,Hispanic/Latino,MSP
Patricia Southard,AS,AS98004,35,F,Asian,LAX
Nathaniel Santana,AA,AA63780,31,M,Hispanic/Latino,FLL
Sandra Wise,AA,AA29959,22,F,Hispanic/Latino,MCO
Gregory Strawn,DL,DL97242,45,M,Native American/Alaska Native,SLC
Henry Levy,DL,DL27784,42,M,Black/African American,MDW
Elsa Borders,AA,AA61310,83,F,Hispanic/Latino,LGA
Collin Mui,HA,HA29583,31,M,White,MSP
Charles Lewis,AS,AS71387,54,M,Hispanic/Latino,MIA
Gary Williams,AS,AS81296,39,M,Asian,FLL
Sarah Rushing,UA,UA65753,61,F,Hispanic/Latino,LAS
Imogene Cardoza,HA,HA10476,46,F,Hispanic/Latino,LAX
Herman Cornish,DL,DL60431,44,M,Native American/Alaska Native,LGA
Lisa Jethva,AS,AS41238,61,F,Asian,IAH
Siu Meza,UA,UA72623,34,F,Asian,PHX
Chun Martin,DL,DL69182,52,F,Black/African American,LAX
Lawrence Enstrom,DL,DL97051,63,M,Hispanic/Latino,DEN
Micheal Ferguson,AA,AA87242,52,M,Hispanic/Latino,DEN
Bonita Maple,DL,DL59910,60,F,White,PHX
Paige Mcclure,HA,HA89887,26,F,Native American/Alaska Native,JFK
Henry Chase,AA,AA12811,83,M,Hispanic/Latino,ORD
Caleb Heberling,SW,SW27847,52,M,Native American/Alaska Native,BOS
Sharyn Knight,UA,UA19639,68,F,Native Hawaiian/Pacific Islander,CLT
Constance Aversano,UA,UA31461,59,F,Black/African American,PHL
Nanette Cook,AS,AS99833,42,F,Hispanic/Latino,DFW
Sharon Mitchell,HA,HA22593,28,F,Asian,LAS
Victor Allmand,DL,DL19701,80,M,Hispanic/Latino,EWR
Jason Pieratt,DL,DL22983,56,M,Hispanic/Latino,LAS
Lorraine Thomas,AS,AS67446,80,F,Hispanic/Latino,MSP
Robert Reynolds,UA,UA66935,70,M,Black/African American,ATL
Terrance Robinson,UA,UA33935,59,M,Native Hawaiian/Pacific Islander,BWI
Margaret Nielsen,SW,SW50186,66,F,Native Hawaiian/Pacific Islander,SEA
Richard Sturgill,AA,AA38741,31,M,Black/African American,SEA
Lionel Hooper,DL,DL94086,82,M,Native Hawaiian/Pacific Islander,SEA
Brooke Lugo,HA,HA42800,46,F,White,IAD
Lauren Grant,UA,UA41512,50,F,Asian,TPA
Edward Priddy,DL,DL23687,61,M,Asian,ORD
Taryn Bates,DL,DL24086,35,F,Hispanic/Latino,EWR
Jesse Rodrigues,DL,DL56946,46,M,White,LAX
Amanda Cole,AA,AA57621,65,F,Black/African American,MIA
Amber Magallon,HA,HA12656,23,F,Native American/Alaska Native,DEN
Jasmine Estes,AA,AA77613,30,F,Asian,SAN
Terry Ennen,HA,HA80514,33,M,Native Hawaiian/Pacific Islander,IAD
Columbus Stephens,SW,SW20853,61,M,Asian,SFO
April Galinis,SW,SW26461,60,F,White,SAN
Carl Thibault,DL,DL11723,74,M,Hispanic/Latino,SFO
Brenda Martin,HA,HA76589,40,F,Hispanic/Latino,FLL
Dennis Buettner,UA,UA96103,62,M,Black/African American,LAS
Holly Tovar,UA,UA58252,26,F,Asian,CLT
James Geiger,SW,SW68335,34,M,Hispanic/Latino,BOS
Gary Begay,AS,AS96838,76,M,Native American/Alaska Native,BOS
Ora Trowbridge,UA,UA58009,68,F,Asian,MIA
Kathleen Magsayo,AS,AS54271,51,F,Native American/Alaska Native,JFK
Kenneth Sheppard,HA,HA25000,50,M,Native American/Alaska Native,BWI
Lorie Buller,SW,SW75438,71,F,Native Hawaiian/Pacific Islander,MCO
Glenn Carlyle,DL,DL96675,58,M,White,SEA
Michael Ramos,AA,AA19705,40,M,Native American/Alaska Native,TPA
Brandon Hancock,SW,SW19418,58,M,White,IAH
Robert Honeycutt,DL,DL64983,41,M,Native Hawaiian/Pacific Islander,ATL
Vincent Richmond,HA,HA45612,22,M,Native American/Alaska Native,ATL
Claudia Cummins,DL,DL61651,72,F,Native American/Alaska Native,MSP
Thelma Cohen,DL,DL20058,32,F,Native Hawaiian/Pacific Islander,PHL
Gloria Purnell,AS,AS55709,51,F,White,LAS
Kimberly Medina,SW,SW92807,62,F,Hispanic/Latino,LAX
Bryant Gibson,AA,AA38095,28,M,Asian,IAH
Mike Morgan,SW,SW71206,25,M,Hispanic/Latino,PHX
Harriet Russell,UA,UA83846,39,F,Native American/Alaska Native,SEA
Nancy Herreras,AS,AS20984,73,F,Asian,MIA
James Frizzell,AA,AA51552,63,M,Asian,BOS
Daniele Aranjo,SW,SW86437,63,F,Hispanic/Latino,LGA
Richard Wert,AA,AA35119,44,M,Hispanic/Latino,MIA
David House,UA,UA83192,53,M,Hispanic/Latino,MIA
Melissa Mccrary,HA,HA64410,24,F,Hispanic/Latino,SFO
Joseph Floyd,AA,AA95378,80,M,Black/African American,BWI
Keith Stribling,SW,SW84444,63,M,Native Hawaiian/Pacific Islander,BNA
Sondra Frix,AS,AS49746,28,F,Asian,MDW
Tommie Huffman,DL,DL87349,35,M,Asian,LAS
Betty Reisner,HA,HA41161,69,F,Native American/Alaska Native,IAD
Verna Spears,SW,SW91412,52,F,Native American/Alaska Native,IAH
Angelina Buck,AS,AS78120,40,F,Native Hawaiian/Pacific Islander,MDW
Jack Johnson,DL,DL39993,24,M,White,BNA
Bonita Simpson,SW,SW25156,70,F,Asian,DFW
Heidi Shellenbarger,DL,DL19934,71,F,Native Hawaiian/Pacific Islander,BOS
Miles Bell,HA,HA24246,64,M,Asian,IAD
Max Alligood,SW,SW88948,63,M,White,CLT
Manuel Brimage,AS,AS66147,26,M,Native Hawaiian/Pacific Islander,LAS
Steven Cyr,AA,AA88351,79,M,Black/African American,ATL
Victoria Williams,UA,UA64777,74,F,White,BNA
Melanie Rayborn,DL,DL59922,50,F,Black/African American,BOS
Karen Morris,AA,AA55236,62,F,Native Hawaiian/Pacific Islander,FLL
Victor Ortiz,SW,SW62375,42,M,White,PHL
Gary Peak,AS,AS57994,28,M,Hispanic/Latino,SLC
Daniel Schwab,AS,AS91616,79,M,Asian,LAX
Helen Phelps,AA,AA17999,84,F,Native Hawaiian/Pacific Islander,MCO
Celia Cutts,SW,SW66161,54,F,Black/African American,SEA
Brant Tyson,AS,AS97195,31,M,Native Hawaiian/Pacific Islander,LGA
Susan Valera,HA,HA61109,64,F,Asian,LAS
Ernesto Komula,DL,DL45928,46,M,Hispanic/Latino,SFO
Martha Hudson,UA,UA20624,38,F,Asian,SEA
Hershel Bailey,AS,AS92500,28,M,Hispanic/Latino,MIA
Kathryn Kirk,HA,HA99277,24,F,Asian,ATL
Sandra Zaccaria,AA,AA28732,71,F,Native Hawaiian/Pacific Islander,ORD
Josephine Gibbs,UA,UA31092,43,F,Hispanic/Latino,PHX
Jennifer Lebow,AA,AA60997,44,F,White,TPA
Sarah Huskey,DL,DL87253,43,F,White,BNA
Mark Keske,HA,HA75547,58,M,White,SLC
Robert Ritchie,UA,UA70382,59,M,Black/African American,CLT
Michael Jimeson,AS,AS69870,31,M,White,LAS
Wendell Ray,SW,SW89802,45,M,Asian,LAX
Bob Mcclaughry,UA,UA86741,50,M,Hispanic/Latino,DEN
Marion Vazquez,HA,HA99805,67,M,Hispanic/Latino,BOS
Henry Beltran,AS,AS93434,55,M,Black/African American,DEN
Gregory Majors,AS,AS77431,37,M,Black/African American,SFO
Joseph Parris,AS,AS55321,66,M,Native American/Alaska Native,BNA
Christopher Knight,AA,AA69022,47,M,Native Hawaiian/Pacific Islander,DFW
Charles Salem,AS,AS14245,56,M,Black/African American,DFW
Sarah Ayala,DL,DL84723,38,F,Native American/Alaska Native,ATL
Yvonne Wallace,HA,HA38290,79,F,Native Hawaiian/Pacific Islander,LAS
Christina Checca,DL,DL34740,72,F,Asian,DFW
Anthony Hawkins,DL,DL28269,29,M,Asian,SAN
Kenneth Smithson,AS,AS86019,62,M,Black/African American,MDW
Roberta Lee,AA,AA82074,34,F,Asian,FLL
Robert King,UA,UA18148,65,M,Native American/Alaska Native,MCO
Roger Thompson,DL,DL21438,72,M,Native American/Alaska Native,ATL
Jake Lattimer,AA,AA63461,50,M,Hispanic/Latino,LAX
Ronnie Bartholomew,DL,DL87639,28,M,Native Hawaiian/Pacific Islander,TPA
Max Marshall,AA,AA75493,44,M,Asian,LGA
Louis Elder,UA,UA98021,29,M,Hispanic/Latino,MCO
Mary Myers,HA,HA98215,22,F,White,TPA
Gary Bordeaux,AA,AA33993,70,M,Asian,IAD
Laura Dismuke,AA,AA26829,84,F,Native American/Alaska Native,PHL
Preston Mcmackin,HA,HA85331,45,M,Native American/Alaska Native,LAX
Scott Salling,AA,AA24037,24,M,Black/African American,BWI
Alan Washington,SW,SW42093,41,M,Asian,LAS
Rhett Gally,UA,UA56088,42,M,Asian,PHL
Ariana Hunter,SW,SW28646,76,F,Black/African American,LAX
James Jones,AS,AS19360,57,M,Hispanic/Latino,PHX
Michael Wilson,HA,HA99283,40,M,Asian,FLL
Dustin Ferris,AS,AS20712,38,M,Native Hawaiian/Pacific Islander,MIA
Michael Munoz,SW,SW58757,38,M,White,CLT
Thomas Shifflett,DL,DL41692,36,M,Native American/Alaska Native,ATL
Matthew Peters,AS,AS15710,32,M,Hispanic/Latino,SFO
David Gonzales,UA,UA25018,49,M,Hispanic/Latino,LAX
Stacy Bouley,HA,HA48404,81,F,Hispanic/Latino,ATL
Betty Bell,AS,AS22652,33,F,Black/African American,SLC
Denise Hodge,AS,AS50803,42,F,Asian,TPA
Bethann Sellers,SW,SW86826,67,F,Hispanic/Latino,LAS
Jessica Madison,DL,DL87087,76,F,White,EWR
Dan Mcdonald,AS,AS48978,80,M,Asian,IAD
Shawn Forbes,DL,DL83384,49,M,Native American/Alaska Native,SFO
Catherine Anderson,DL,DL13800,48,F,Native Hawaiian/Pacific Islander,SEA
Eugene Hamilton,UA,UA15116,78,M,Hispanic/Latino,IAD
James Williams,DL,DL79398,26,M,Asian,SLC
Viola See,UA,UA95705,65,F,Asian,PHX
Thomas Walsh,AA,AA68764,56,M,Hispanic/Latino,SLC
Kevin Noyer,UA,UA52697,41,M,White,MSP
Cassie Dodson,UA,UA68910,66,F,Asian,SLC
Thomas Elliott,AA,AA86115,53,M,Black/African American,BOS
Kenneth Grandy,AA,AA27228,38,M,Native Hawaiian/Pacific Islander,CLT
Cynthia Brock,HA,HA49319,51,F,White,BNA
Kristy Bedwell,DL,DL44346,37,F,Hispanic/Latino,LGA
Brenda Foss,SW,SW42398,74,F,Hispanic/Latino,JFK
Jason Horio,SW,SW89107,83,M,Asian,ATL
Lois Johnson,AA,AA76482,64,F,Hispanic/Latino,ATL
Sonia Edwards,AS,AS11020,64,F,Black/African American,LGA
Patricia Dean,SW,SW59697,71,F,Hispanic/Latino,SAN
Vincent Kennedy,HA,HA41901,56,M,Black/African American,SEA
Bernadette Tellez,HA,HA58865,31,F,Black/African American,IAH
Cruz Jones,UA,UA96998,82,F,Hispanic/Latino,MDW
Robert Lewis,DL,DL57867,25,M,Hispanic/Latino,DTW
Gloria Figures,UA,UA30285,43,F,White,LAS
Gabriel Courville,SW,SW12186,55,M,White,BNA
Adrian Greenway,AS,AS67947,84,M,Native Hawaiian/Pacific Islander,LGA
Sandra Broussard,SW,SW40808,45,F,Hispanic/Latino,SFO
Daniel Gavin,AA,AA74602,23,M,Native Hawaiian/Pacific Islander,BNA
Clinton Green,SW,SW99225,83,M,Asian,JFK
Holly Runyon,HA,HA67363,42,F,Asian,DEN
Donald Baldwin,DL,DL85953,70,M,White,PHL
Rick Cunningham,HA,HA19010,54,M,Native Hawaiian/Pacific Islander,SAN
James Lewis,DL,DL96135,49,M,Native Hawaiian/Pacific Islander,SFO
Julie Brandt,HA,HA37509,47,F,White,BOS
Bryan Snook,AA,AA81616,77,M,Asian,BOS
John Schuetze,HA,HA12686,72,M,Asian,IAD
Robert Jensen,UA,UA54533,74,M,Black/African American,BWI
John Talmage,DL,DL14599,25,M,Asian,SEA
Billy Buck,DL,DL77826,33,M,Asian,IAD
Donald Hughes,AA,AA80308,52,M,Black/African American,BWI
Mary Null,HA,HA49802,61,F,Native Hawaiian/Pacific Islander,EWR
Nancy Malott,AS,AS55215,29,F,White,SFO
Daisy Macias,AS,AS66767,47,F,Native Hawaiian/Pacific Islander,JFK
Helen Adams,AS,AS70949,58,F,Native American/Alaska Native,MSP
Andrew Padilla,HA,HA13954,50,M,Native Hawaiian/Pacific Islander,TPA
Walter Harritt,SW,SW72064,81,M,Native Hawaiian/Pacific Islander,SAN
Tracy Rice,SW,SW75639,66,F,Asian,BNA
Robin Folkers,UA,UA71617,59,F,Black/African American,DFW
Naomi Mabery,DL,DL70690,80,F,Asian,IAH
Mary Chinn,SW,SW56984,61,F,Native Hawaiian/Pacific Islander,IAD
Doris Ceja,DL,DL53303,72,F,Native Hawaiian/Pacific Islander,DFW
Carry Scott,SW,SW15233,24,F,Asian,JFK
Rhonda Salazar,DL,DL67068,36,F,Asian,SEA
Louise Twine,HA,HA51812,54,F,Asian,DFW
Kenneth Montgomery,UA,UA78273,43,M,Native American/Alaska Native,BWI
Angela Tavolario,AA,AA87006,39,F,Black/African American,SAN
Mark Rodvold,AA,AA24471,29,M,White,LGA
Rhonda Glover,DL,DL22100,46,F,Asian,LGA
Ruth Mccandless,AA,AA96048,82,F,Asian,LAX
Melanie Bettis,AA,AA97375,68,F,Hispanic/Latino,SEA
Marlana Goldhirsh,DL,DL59157,32,F,Asian,ORD
Melissa Gilroy,UA,UA52669,42,F,White,DTW
Joey Payne,AS,AS38262,43,M,Native Hawaiian/Pacific Islander,LAX
Benjamin Dejesus,AA,AA56278,60,M,Native Hawaiian/Pacific Islander,MSP
Rosette Bradley,DL,DL85862,70,F,Native American/Alaska Native,BWI
Marcia Bohringer,AA,AA24026,25,F,Asian,LAX
Robert Devers,HA,HA78410,38,M,Hispanic/Latino,LAX
Randall Mendoza,AS,AS38665,35,M,Black/African American,LGA
Claudia Ledesma,AS,AS65107,32,F,Native American/Alaska Native,MIA
Courtney Blake,HA,HA65242,44,F,Hispanic/Latino,SEA
Annabelle Funk,AS,AS42595,76,F,Hispanic/Latino,SAN
Tania Kemmis,AA,AA83749,68,F,Native Hawaiian/Pacific Islander,SFO
Charles Lytle,DL,DL13194,56,M,Native Hawaiian/Pacific Islander,MSP
Michael Acencio,HA,HA70696,66,M,Hispanic/Latino,FLL
Jerry Long,HA,HA44545,63,M,Hispanic/Latino,BNA
Eugene Mcconnell,AS,AS28840,65,M,Hispanic/Latino,FLL
Charles Thornhill,SW,SW33877,81,M,Black/African American,FLL
Samuel Markowitz,DL,DL22973,25,M,Black/African American,MCO
Lilia Trew,UA,UA72636,42,F,Hispanic/Latino,SEA
Ruthie Johnson,DL,DL25405,74,F,Hispanic/Latino,ATL
Phyllis Romero,UA,UA10382,44,F,White,DTW
Luis Muse,UA,UA14092,33,M,Black/African American,LAS
Jerry Dettman,AS,AS52019,53,M,Native American/Alaska Native,ORD
Sasha Miles,AS,AS28132,51,F,Hispanic/Latino,LAS
Sally Hudson,AA,AA45178,74,F,Asian,PHX
Kenneth Fuentes,HA,HA55295,47,M,Black/African American,IAH
Marilynn Jones,DL,DL43911,75,F,Hispanic/Latino,MIA
Jade Strickland,HA,HA59956,79,F,Asian,FLL
Sylvia Virgen,AS,AS19659,39,F,Asian,FLL
Antonio Fair,SW,SW13902,73,M,Asian,MDW
Charlie Kendall,HA,HA97551,52,M,Hispanic/Latino,TPA
Daryl Silveira,HA,HA17308,73,M,Native Hawaiian/Pacific Islander,EWR
Phillip Goodrich,UA,UA24853,74,M,Hispanic/Latino,SFO
Gerald Henriques,HA,HA84745,80,M,Native Hawaiian/Pacific Islander,SLC
Mark Fulton,SW,SW12609,39,M,Asian,IAH
Charles Bardwell,AA,AA54126,67,M,Hispanic/Latino,FLL
Vance Douglass,DL,DL23203,65,M,Native American/Alaska Native,LAS
Paul Fisher,AS,AS93125,63,M,Black/African American,IAD
Kristie Michel,HA,HA33681,61,F,Native Hawaiian/Pacific Islander,BNA
Vanessa Tsuda,HA,HA74960,38,F,Native American/Alaska Native,ATL
Dawn Mason,HA,HA57510,66,F,Native American/Alaska Native,PHX
Mattie Allmon,DL,DL15129,56,F,White,BOS
Raymond Lent,HA,HA53127,81,M,Native Hawaiian/Pacific Islander,LAS
Elmo Martin,UA,UA53324,84,M,Asian,SFO
Evelyn Harris,DL,DL92134,33,F,Native American/Alaska Native,TPA
Carol Izatt,SW,SW47532,42,F,Asian,IAH
Julie Parker,DL,DL90817,39,F,White,LGA
Danny Johnson,DL,DL16933,60,M,White,CLT
Christina Nygren,HA,HA40109,42,F,Native Hawaiian/Pacific Islander,IAH
Margaret Saxman,AA,AA78976,29,F,Black/African American,TPA
Dale Munoz,SW,SW77026,47,M,Hispanic/Latino,DFW
Danae Lane,UA,UA31920,77,F,Asian,JFK
Robert Zamora,DL,DL65028,82,M,Hispanic/Latino,MSP
Katherine Haywood,UA,UA20637,65,F,Hispanic/Latino,SLC
Tommy Sundby,DL,DL47580,54,M,Asian,PHX
Justin Lee,AA,AA36341,74,M,Hispanic/Latino,ORD
Amber Costley,DL,DL28314,38,F,Native American/Alaska Native,MCO
Katherine Westlake,AA,AA18236,40,F,White,BOS
Robert Terkelsen,DL,DL18614,79,M,Asian,EWR
Cynthia Carpenter,UA,UA14675,55,F,Native Hawaiian/Pacific Islander,LAS
Erin Swope,AS,AS55538,34,F,Asian,PHX
Frances Taylor,AS,AS57069,65,F,White,PHX
John Houston,SW,SW37629,37,M,Black/African American,FLL
Jane Smith,AS,AS57539,66,F,Native American/Alaska Native,MIA
Tony Merrifield,DL,DL36191,80,M,Native American/Alaska Native,LGA
Danelle Currie,DL,DL93203,31,F,Black/African American,ORD
Wayne Lanier,AA,AA88047,84,M,Asian,LAS
